STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,FMTM,PGTM,WDF2,WDF5,WSF2,WSF5
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/9/2017,9.17,,,170,140,17,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/10/2017,12.3,,,160,200,21,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/11/2017,17.67,,,210,190,25.9,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/12/2017,16.78,,,200,210,25.9,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/13/2017,13.2,,,180,170,19.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/14/2017,5.59,,,170,170,36,44.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/15/2017,6.49,,,40,10,25.1,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/16/2017,7.61,,,10,20,18.1,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/17/2017,14.76,,,140,170,23,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/18/2017,16.33,,,190,190,23.9,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/19/2017,14.99,,,190,190,23,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/20/2017,15.21,,,210,170,23.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/21/2017,16.33,,,190,210,23,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/22/2017,10.74,,,190,180,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/23/2017,8.28,,,80,50,18.1,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/24/2017,8.5,,,170,140,21,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/25/2017,15.66,,,160,170,25.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/26/2017,15.43,,,170,200,25.1,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/27/2017,8.28,,,360,330,17,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/28/2017,5.37,,,140,180,14.1,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/29/2017,7.16,,,110,110,14.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/30/2017,5.37,,,120,110,13,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,7/31/2017,7.16,,,200,280,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/1/2017,5.82,,,60,40,14.1,17
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/2/2017,4.92,,,50,50,14.1,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/3/2017,8.28,,,30,30,18.1,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/4/2017,10.51,,,160,150,19.9,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/5/2017,20.8,,,180,200,51,62
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/6/2017,8.5,,,170,170,21.9,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/7/2017,8.72,,,50,40,18.1,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/8/2017,4.03,,,120,80,12.1,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/9/2017,11.63,,,150,160,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/10/2017,10.51,,,340,350,36,42.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/11/2017,7.61,,,360,360,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/12/2017,7.83,,,150,150,15,18.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/13/2017,7.16,,,150,160,23,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/14/2017,8.05,,,170,180,16.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/15/2017,11.86,,,180,180,23,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/16/2017,9.62,,,190,190,23,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/17/2017,6.04,,,140,130,16.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/18/2017,10.96,,,320,320,29.1,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/19/2017,9.62,,,180,180,19.9,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/20/2017,11.41,,,180,170,36,42.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/21/2017,10.74,,,190,180,25.1,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/22/2017,9.17,,,50,50,19.9,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/23/2017,5.82,,,80,80,12.1,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/24/2017,6.26,,,160,160,16.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/25/2017,9.17,,,140,150,19.9,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/26/2017,7.61,,,170,140,16.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/27/2017,4.92,,,160,160,16.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/28/2017,6.26,,,50,40,17,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/29/2017,4.25,,,60,70,15,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/30/2017,4.92,,,20,50,14.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,8/31/2017,4.25,,,60,20,12.1,17
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/1/2017,9.62,,,150,170,19.9,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/2/2017,8.05,,,190,150,25.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/3/2017,7.38,,,190,180,15,19
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/4/2017,7.16,,,30,40,19.9,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/5/2017,11.18,,,30,50,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/6/2017,5.37,,,170,20,13,17
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/7/2017,12.53,,,170,170,21.9,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/8/2017,17.22,,,180,190,30,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/9/2017,14.32,,,160,160,21.9,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/10/2017,11.63,,,180,190,23,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/11/2017,6.49,,,200,200,16.1,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/12/2017,4.03,,,80,120,10.1,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/13/2017,7.38,,,150,160,14.1,19
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/14/2017,14.99,,,160,160,25.9,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/15/2017,18.57,,,200,160,28,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/16/2017,14.99,,,180,180,33.1,47
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/17/2017,8.72,,,170,170,17,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/18/2017,15.43,,,190,270,30,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/19/2017,21.47,,,180,180,38,47
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/20/2017,8.95,,,180,190,31.1,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/21/2017,18.34,,,170,170,31.1,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/22/2017,20.36,,,170,160,29.1,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/23/2017,18.12,,,150,140,28,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/24/2017,14.99,,,180,170,25.9,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/25/2017,8.28,,,220,220,21.9,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/26/2017,10.74,,,10,20,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/27/2017,8.72,,,40,40,15,17
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/28/2017,7.16,,,70,60,15,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/29/2017,4.7,,,320,320,14.1,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,9/30/2017,9.62,,,170,190,21.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/1/2017,19.91,,,180,180,32,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/2/2017,24.16,,,170,180,36,45
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/3/2017,13.42,,,180,170,31.1,40.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/4/2017,6.04,,,80,80,14.1,19
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/5/2017,10.51,,,190,190,23.9,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/6/2017,15.66,,,320,320,36.9,51
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/7/2017,9.62,,,290,300,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/8/2017,16.55,,,200,210,25.1,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/9/2017,19.24,,,350,350,31.1,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/10/2017,11.86,,,330,340,21.9,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/11/2017,11.41,,,180,150,23,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/12/2017,18.57,,,190,190,31.1,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/13/2017,7.38,,,180,170,21,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/14/2017,18.34,,,350,350,32,42.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/15/2017,6.49,,,360,10,17,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/16/2017,10.51,,,180,180,21,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/17/2017,15.21,,,170,170,25.1,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/18/2017,12.3,,,180,180,21,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/19/2017,13.42,,,180,170,25.1,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/20/2017,24.38,,,180,170,36,47
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/21/2017,17.22,,,170,170,32,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/22/2017,8.72,,,210,270,15,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/23/2017,11.86,,,360,360,25.1,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/24/2017,13.87,,,330,340,29.1,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/25/2017,10.51,,,260,250,18.1,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/26/2017,18.57,,,10,360,38.9,49
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/27/2017,15.66,,,350,360,30,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/28/2017,8.05,,,270,270,19.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/29/2017,8.5,,,20,20,19.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/30/2017,13.42,,,40,40,28,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,10/31/2017,14.32,,,170,180,28,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/1/2017,12.3,,,180,170,25.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/2/2017,11.18,,,340,350,23.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/3/2017,6.71,,,180,170,15,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/4/2017,5.82,,,190,180,21,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/5/2017,10.51,,,350,350,19.9,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/6/2017,5.14,,,30,360,13,16.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/7/2017,9.17,,,20,20,19.9,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/8/2017,5.82,,,360,40,12.1,14.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/9/2017,4.92,,,150,170,10.1,13
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/10/2017,12.08,,,170,160,23.9,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/11/2017,12.3,,,190,190,25.1,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/12/2017,8.95,,,10,20,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/13/2017,12.08,,,180,180,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/14/2017,14.32,,,200,180,23.9,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/15/2017,10.51,,,30,20,28,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/16/2017,13.87,,,170,180,29.1,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/17/2017,15.21,,,250,180,29.1,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/18/2017,18.57,,,350,350,36.9,51
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/19/2017,12.08,,,210,220,23.9,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/20/2017,14.99,,,190,190,25.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/21/2017,10.51,,,10,20,30,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/22/2017,8.05,,,200,200,19.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/23/2017,5.37,,,190,180,14.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/24/2017,8.5,,,40,40,19.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/25/2017,7.16,,,40,50,18.1,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/26/2017,12.3,,,210,210,23,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/27/2017,20.58,,,190,190,33.1,42.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/28/2017,19.01,,,10,20,30,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/29/2017,7.61,,,30,20,19.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,11/30/2017,5.59,,,40,50,16.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/1/2017,13.42,,,190,190,31.1,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/2/2017,5.14,,,50,10,10.1,14.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/3/2017,15.88,,,190,190,32,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/4/2017,19.24,,,300,180,25.9,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/5/2017,7.61,,,10,20,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/6/2017,10.07,,,10,10,23.9,31.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/7/2017,8.5,,,340,330,21.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/8/2017,9.84,,,360,350,29.1,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/9/2017,9.84,,,320,330,18.1,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/10/2017,8.72,,,340,350,18.1,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/11/2017,9.62,,,360,360,21.9,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/12/2017,8.95,,,200,190,16.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/13/2017,10.07,,,20,20,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/14/2017,10.51,,,340,320,19.9,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/15/2017,11.63,,,240,240,21.9,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/16/2017,18.57,,,170,200,31.1,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/17/2017,7.83,,,190,190,21.9,28
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/18/2017,11.18,,,190,190,21,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/19/2017,5.37,,,180,190,19.9,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/20/2017,10.29,,,170,160,25.9,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/21/2017,14.54,,,340,340,25.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/22/2017,10.29,,,350,340,19.9,25.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/23/2017,6.71,,,160,130,16.1,21
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/24/2017,10.74,,,10,20,25.1,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/25/2017,12.3,,,170,180,29.1,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/26/2017,12.08,,,20,20,18.1,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/27/2017,8.5,,,180,170,16.1,19.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/28/2017,7.38,,,210,200,16.1,21
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/29/2017,12.3,,,200,200,28,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/30/2017,11.41,,,10,10,21.9,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,12/31/2017,13.87,,951,10,10,23,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/1/2018,6.26,,,120,110,13,15
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/2/2018,4.47,,,260,270,10.1,12.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/3/2018,7.61,,,350,360,19.9,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/4/2018,7.61,,,170,180,19.9,23
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/5/2018,5.59,,,70,40,12.1,15
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/6/2018,8.95,,,170,170,28,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/7/2018,16.55,,,170,180,35.1,42.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/8/2018,8.5,,,180,180,21.9,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/9/2018,19.01,,,180,190,29.1,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/10/2018,20.36,,,180,180,31.1,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/11/2018,19.46,,,350,350,40.9,55
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/12/2018,6.93,,,60,60,15,17
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/13/2018,7.61,,,170,160,13,17
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/14/2018,7.38,,,190,190,14.1,17
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/15/2018,13.42,,,40,40,30,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/16/2018,8.05,,,360,330,19.9,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/17/2018,15.21,,,190,190,23.9,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/18/2018,13.65,,,200,200,21.9,27.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/19/2018,17,,,190,180,29.1,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/20/2018,14.54,,,180,180,28,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/21/2018,13.87,,,290,210,33.1,42.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/22/2018,21.7,,,300,300,40.9,52.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/23/2018,7.61,,,330,310,16.1,23.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/24/2018,12.3,,,210,210,23.9,33.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/25/2018,21.92,,,190,190,36,45
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/26/2018,17.9,,,180,190,30,40
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/27/2018,5.14,,,80,20,12.1,14.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/28/2018,9.84,,,220,230,21.9,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/29/2018,5.82,,,180,180,16.1,21
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/30/2018,18.57,,,190,200,32,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,1/31/2018,11.41,,,200,190,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/1/2018,11.41,,,50,50,21,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/2/2018,10.74,,,200,180,28,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/3/2018,10.51,,,170,170,25.9,34
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/4/2018,12.08,,,20,20,31.1,38.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/5/2018,15.66,,,210,210,32,38
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/6/2018,6.49,,,30,30,16.1,21
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/7/2018,6.26,,,170,170,16.1,21
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/8/2018,16.11,,,190,180,29.1,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/9/2018,12.3,,,10,360,23,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/10/2018,14.32,,,360,360,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/11/2018,9.17,,,340,350,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/12/2018,8.72,,,130,160,19.9,25.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/13/2018,13.87,,,210,210,25.1,32
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/14/2018,17,,,230,240,32,44.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/15/2018,16.11,,,10,20,28,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/16/2018,12.75,,,10,10,25.9,35.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/17/2018,12.97,,,20,10,28,36
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/18/2018,25.05,,,200,200,40,52.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/19/2018,14.09,,,190,190,29.1,36.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/20/2018,16.78,,,350,330,23.9,30
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/21/2018,12.75,,,20,30,21,29.1
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/22/2018,7.83,,,210,200,17,21.9
USW00013975,"GAGE AIRPORT, OK US",36.2967,-99.7689,667.8,2/23/2018,7.61,,,60,60,16.1,19
